,State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Latitude,Longitude
2241,LAGOS,EPE,ORIBA/LADABA,24-07-07-006,ALASIA,56,204,True,-1,False,True,False,False,UNKNOWN,36,0,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80217/80217-1677495352.pdf,6.5852803,3.8044831
2242,LAGOS,EPE,ORIBA/LADABA,24-07-07-007,COMMUNITY HIGH SCH. ORIBA,33,254,True,-1,False,False,False,False,UNKNOWN,20,1,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80218/80218-1677495161.pdf,6.5912241,3.8035529
2243,LAGOS,EPE,ORIBA/LADABA,24-07-07-008,LAMODI VILLAGE,19,73,True,-1,False,False,False,False,UNKNOWN,17,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80219/80219-1677495619.pdf,6.5852803,3.8044831
2244,LAGOS,EPE,ORIBA/LADABA,24-07-07-009,OKO-ALATISE,21,136,True,-1,False,False,False,False,UNKNOWN,15,0,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80220/80220-1677495724.pdf,6.5852803,3.8044831
2245,LAGOS,EPE,ORIBA/LADABA,24-07-07-010,L.G. PRY. SCH. OREPETE,22,123,True,-1,False,False,False,False,UNKNOWN,22,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80221/80221-1677496243.pdf,6.6346525,3.3371929
2246,LAGOS,EPE,ORIBA/LADABA,24-07-07-011,L.G. PRY. SCH. MOYOPA,28,112,True,-1,False,False,False,False,UNKNOWN,22,0,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80222/80222-1677494372.pdf,6.5912241,3.8035529
2247,LAGOS,EPE,ORIBA/LADABA,24-07-07-013,JOKOTOLU VILLAGE,22,109,True,-1,False,False,False,False,UNKNOWN,20,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80224/80224-1677494618.pdf,6.5852803,3.8044831
2248,LAGOS,EPE,ORIBA/LADABA,24-07-07-014,L.G. PRY. SCH. LADABA,110,545,True,-1,False,False,False,False,UNKNOWN,105,1,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80225/80225-1677493955.pdf,6.5912241,3.8035529
2249,LAGOS,EPE,ORIBA/LADABA,24-07-07-015,ARAROMI VILLAGE,52,306,True,-1,False,False,False,False,UNKNOWN,50,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80226/80226-1677494822.pdf,6.5866632,3.9699874
2250,LAGOS,EPE,ORIBA/LADABA,24-07-07-015,ARAROMI VILLAGE,52,306,True,-1,False,False,False,False,UNKNOWN,50,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80226/80226-1677494822.pdf,6.5353399,3.8922613
2251,LAGOS,EPE,ORIBA/LADABA,24-07-07-016,L.G. PRY. SCH. ISAN,29,182,True,-1,False,False,False,False,UNKNOWN,24,1,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80227/80227-1677495344.pdf,6.5912241,3.8035529
2252,LAGOS,EPE,ORIBA/LADABA,24-07-07-017,L.G. PRY. SCH. ISAN,29,182,True,-1,False,False,False,False,UNKNOWN,8,0,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80227/80227-1677495344.pdf,6.5912241,3.8035529
2253,LAGOS,EPE,ORIBA/LADABA,24-07-07-018,L.G. PRY. SCH. IPESU,44,512,True,-1,False,True,False,False,UNKNOWN,41,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80229/80229-1677494100.pdf,6.6346525,3.3371929
2254,LAGOS,EPE,ORIBA/LADABA,24-07-07-019,GADANGBA VILLAGE,27,319,True,-1,False,True,False,False,UNKNOWN,22,1,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80230/80230-1677495529.pdf,6.5852803,3.8044831
2255,LAGOS,EPE,ORIBA/LADABA,24-07-07-021,OREGUN VILLAGE,44,359,True,-1,False,False,False,False,UNKNOWN,35,5,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80232/80232-1677495090.pdf,6.4875434,3.630488
2256,LAGOS,EPE,ORIBA/LADABA,24-07-07-022,OKO-ABE VILLAGE,44,222,True,-1,False,False,False,False,UNKNOWN,41,0,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80233/80233-1677494253.pdf,6.4927648,3.6677111
2257,LAGOS,EPE,ORIBA/LADABA,24-07-07-023,L.G. PRY. SCH. OGUNTEDO,61,274,True,-1,False,False,False,False,UNKNOWN,57,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80234/80234-1677494717.pdf,6.6346525,3.3371929
2258,LAGOS,EPE,ORIBA/LADABA,24-07-07-024,ORISAWASAWA VILLAGE,9,73,True,-1,False,False,False,False,UNKNOWN,7,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23355/pu/80235/80235-1677494131.pdf,6.5852803,3.8044831
2259,LAGOS,EPE,ABOMITI,24-07-08-001,ITO-OSUN VILLAGE,54,182,True,-1,False,False,False,False,UNKNOWN,36,0,18,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79408/result_26009_1677581743_thumb.jpg,6.4978605,4.0899911
2260,LAGOS,EPE,ABOMITI,24-07-08-002,SAGA VILLAGE,84,187,True,-1,False,False,False,False,UNKNOWN,35,10,35,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79409/result_26010_1677579855_thumb.jpg,6.55861,4.0850387
2261,LAGOS,EPE,ABOMITI,24-07-08-003,IMOGO VILLAGE,34,138,True,-1,False,True,False,False,UNKNOWN,29,1,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79410/result_26011_1677581408_thumb.jpg,6.4978605,4.0899911
2262,LAGOS,EPE,ABOMITI,24-07-08-004,L.G. PRY. SCH. EMINA,36,176,True,-1,False,False,False,False,UNKNOWN,32,0,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79411/result_26012_1677581604_thumb.jpg,6.5909175,3.9783323
2263,LAGOS,EPE,ABOMITI,24-07-08-005,U.P.E PRY. SCH. OLATUNJI/IKERAN I,29,172,True,-1,False,False,False,False,UNKNOWN,22,0,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79412/result_26013_1677580836_thumb.jpg,6.602469,3.9991907
2264,LAGOS,EPE,ABOMITI,24-07-08-006,U.P.E PRY. SCH. OLATUNJI/IKERAN II,30,128,True,-1,False,False,False,False,UNKNOWN,15,0,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79413/result_26014_1677580618_thumb.jpg,6.602469,3.9991907
2265,LAGOS,EPE,ABOMITI,24-07-08-007,OFIN VILLAGE,45,253,True,-1,False,False,False,False,UNKNOWN,43,1,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79414/result_26015_1677581045_thumb.jpg,6.4978605,4.0899911
2266,LAGOS,EPE,ABOMITI,24-07-08-008,L.G. PRY. SCH. LUBOYE,25,69,True,-1,False,False,False,False,UNKNOWN,22,0,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79415/result_26016_1677580263_thumb.jpg,6.5885382,3.9810665
2267,LAGOS,EPE,ABOMITI,24-07-08-009,OLORUNSOGO VILLAGE,19,204,True,-1,False,False,False,False,UNKNOWN,15,2,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79416/result_26017_1677582031_thumb.jpg,6.5597583,3.9394777
2268,LAGOS,EPE,ABOMITI,24-07-08-012,ABA OYINBO,25,218,True,-1,False,False,False,False,UNKNOWN,17,0,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79419/result_26020_1677578308_thumb.jpg,6.5155148,4.0966217
2269,LAGOS,EPE,ABOMITI,24-07-08-013,FOWOTERA,18,283,True,-1,False,False,False,False,UNKNOWN,13,0,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79420/result_26021_1677580613_thumb.jpg,6.5155148,4.0966217
2270,LAGOS,EPE,ABOMITI,24-07-08-014,ABOMITI NLA VILLAGE,22,228,True,-1,False,False,False,False,UNKNOWN,14,0,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79421/result_26022_1677579815_thumb.jpg,6.5945951,3.9776389
2271,LAGOS,EPE,ABOMITI,24-07-08-015,L.G. PRY. SCH. ONIGBAGBO,0,191,True,-1,False,False,False,False,UNKNOWN,88,0,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79422/result_26023_1677580711_thumb.jpg,6.6367502,4.0527648
2272,LAGOS,EPE,ABOMITI,24-07-08-016,IGBO APAWA VILLAGE I,49,210,True,-1,False,False,False,False,UNKNOWN,42,0,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79423/result_26024_1677580852_thumb.jpg,6.5055408,4.0652336
2273,LAGOS,EPE,ABOMITI,24-07-08-017,IGBO APAWA VILLAGE II,33,134,True,-1,False,True,False,False,UNKNOWN,28,0,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79424/result_26025_1677581108_thumb.jpg,6.5055408,4.0652336
2274,LAGOS,EPE,ABOMITI,24-07-08-018,IJAYO VILLAGE,9,136,True,-1,False,False,False,False,UNKNOWN,5,0,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79425/result_26026_1677580988_thumb.jpg,6.4978605,4.0899911
2275,LAGOS,EPE,ABOMITI,24-07-08-019,OLORUNKOYA VILLAGE,11,179,True,-1,False,True,False,False,UNKNOWN,6,0,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79426/result_26027_1677579506_thumb.jpg,6.6214193,3.9320763
2276,LAGOS,EPE,ABOMITI,24-07-08-020,L.G. PRY. SCH. YEGUNDA,34,200,True,-1,False,False,False,False,UNKNOWN,30,0,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79427/result_26028_1677581233_thumb.jpg,6.5909175,3.9783323
2277,LAGOS,EPE,ABOMITI,24-07-08-021,ARAROMI VILLAGE,16,57,True,-1,False,True,False,False,UNKNOWN,6,2,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79428/result_26029_1677578147_thumb.jpg,6.5866632,3.9699874
2278,LAGOS,EPE,ABOMITI,24-07-08-021,ARAROMI VILLAGE,16,57,True,-1,False,True,False,False,UNKNOWN,6,2,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79428/result_26029_1677578147_thumb.jpg,6.5353399,3.8922613
2279,LAGOS,EPE,ABOMITI,24-07-08-022,OROPO/ORAFA VILLAGE,19,142,True,-1,False,False,False,False,UNKNOWN,15,0,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79429/result_26030_1677578685_thumb.jpg,6.5793296,3.976662
2280,LAGOS,EPE,ABOMITI,24-07-08-023,L.G. PRY. SCH. IMEKI/IDOMU,33,250,True,-1,False,False,False,False,UNKNOWN,7,0,15,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79430/result_26031_1677579953_thumb.jpg,6.6367502,4.0527648
2281,LAGOS,EPE,ABOMITI,24-07-08-024,ILAMIJA KEKERE VILLAGE,50,317,True,-1,False,False,False,False,UNKNOWN,27,4,19,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79431/result_26032_1677580013_thumb.jpg,6.5208536,3.9192891
2282,LAGOS,EPE,ABOMITI,24-07-08-025,LUMOFIN VILLAGE,10,206,True,-1,False,False,False,False,UNKNOWN,6,0,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79432/result_26033_1677580084_thumb.jpg,6.4978605,4.0899911
2283,LAGOS,EPE,ABOMITI,24-07-08-026,MUDANA VILLAGE,37,236,True,-1,False,False,False,False,UNKNOWN,8,0,26,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79433/result_26034_1677580151_thumb.jpg,6.4978605,4.0899911
2284,LAGOS,EPE,ABOMITI,24-07-08-028,AAPA VILLAGE,11,318,True,-1,True,False,False,False,UNKNOWN,8,0,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79435/result_26036_1677580067_thumb.jpg,6.4978605,4.0899911
2285,LAGOS,EPE,ABOMITI,24-07-08-029,ABA ILAJE,12,83,True,-1,False,False,False,False,UNKNOWN,5,7,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79436/result_26037_1677578854_thumb.jpg,6.465894,3.561445
2286,LAGOS,EPE,ABOMITI,24-07-08-030,L.G. PRY. SCH. ABEJOYE,11,70,True,-1,False,False,False,False,UNKNOWN,10,0,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79437/result_26038_1677580683_thumb.jpg,6.6781243,4.0136673
2287,LAGOS,EPE,ABOMITI,24-07-08-031,ITUN-KEJI,6,73,True,-1,False,False,False,False,UNKNOWN,4,0,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79438/result_26039_1677580496_thumb.jpg,6.5887026,3.9481037
2288,LAGOS,EPE,ABOMITI,24-07-08-032,TIYE VILLAGE,104,660,True,-1,False,False,False,False,UNKNOWN,72,6,16,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79439/result_26040_1677580884_thumb.jpg,6.436511,3.945765
2289,LAGOS,EPE,ABOMITI,24-07-08-033,IMOBIDO VILLAGE,73,537,True,-1,False,True,False,False,UNKNOWN,60,0,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79440/result_26041_1677580227_thumb.jpg,6.6214193,3.9320763
2290,LAGOS,EPE,ABOMITI,24-07-08-034,L.G. PRY. SCH. ILEGE I,85,417,True,-1,False,False,False,False,UNKNOWN,62,4,18,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79441/result_26042_1677580298_thumb.jpg,6.6346525,3.3371929
2291,LAGOS,EPE,ABOMITI,24-07-08-035,L.G. PRY. SCH. ILEGE II,75,387,True,-1,False,False,False,False,UNKNOWN,56,2,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79442/result_26043_1677580427_thumb.jpg,6.6346525,3.3371929
2292,LAGOS,EPE,ABOMITI,24-07-08-036,IN FRONT OF L.G. DISP. IDASO I,119,602,True,-1,False,True,False,False,UNKNOWN,105,2,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79443/result_26044_1677577644_thumb.jpg,6.6214193,3.9320763
2293,LAGOS,EPE,ABOMITI,24-07-08-037,IN FRONT OF L.G. DISP. IDASO I,119,602,True,-1,False,False,False,False,UNKNOWN,107,9,28,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79443/result_26044_1677577644_thumb.jpg,6.6214193,3.9320763
2294,LAGOS,EPE,ABOMITI,24-07-08-038,AJEGUNLE VILLAGE,21,146,True,-1,False,False,False,False,UNKNOWN,11,0,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79445/result_26046_1677577960_thumb.jpg,6.4978605,4.0899911
2295,LAGOS,EPE,ABOMITI,24-07-08-039,ETON VILLAGE,1,118,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79446/result_26047_1677580328_thumb.jpg,6.5915737,3.2910616
2296,LAGOS,EPE,ABOMITI,24-07-08-040,MUDANA APETAUDA,6,113,True,-1,False,False,False,False,UNKNOWN,2,1,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79447/result_26048_1677579745_thumb.jpg,6.5945951,3.9776389
2297,LAGOS,EPE,AGBOWA,24-07-09-001,BESIDE CENTRAL MOSQUE AGBOWA I,77,549,True,-1,False,True,False,False,UNKNOWN,50,8,17,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80276/80276-1677498093.pdf,6.623319,3.7079745
2298,LAGOS,EPE,AGBOWA,24-07-09-002,BESIDE CENTRAL MOSQUE AGBOWA II,96,552,True,-1,False,False,False,False,UNKNOWN,61,4,23,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80277/80277-1677498173.pdf,6.5873377,3.9777778
2299,LAGOS,EPE,AGBOWA,24-07-09-003,JUNCTION OF CENTRAL MOSQUE AGBOWA,107,613,True,-1,False,False,False,False,UNKNOWN,71,5,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80278/80278-1677498246.pdf,6.5873377,3.9777778
2300,LAGOS,EPE,AGBOWA,24-07-09-004,L.G. PRY. SCH. AGBOWA I,179,974,True,-1,False,False,False,False,UNKNOWN,128,8,33,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80279/80279-1677498352.pdf,6.6456206,3.7131809
2301,LAGOS,EPE,AGBOWA,24-07-09-005,L.G. PRY. SCH. AGBOWA II,133,648,True,-1,False,False,False,False,UNKNOWN,98,7,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80280/80280-1677498439.pdf,6.6456206,3.7131809
2302,LAGOS,EPE,AGBOWA,24-07-09-006,BESIDE P & T AGBOWA I,136,714,True,-1,False,False,False,False,UNKNOWN,89,12,32,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80281/80281-1677498569.pdf,43.7755387,-79.2498246
2303,LAGOS,EPE,AGBOWA,24-07-09-007,BESIDE P & T AGBOWA II,120,462,True,-1,False,False,False,False,UNKNOWN,79,7,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80282/80282-1677498708.pdf,43.7755387,-79.2498246
2304,LAGOS,EPE,AGBOWA,24-07-09-008,IN FRONT OF P & T AGBOWA,122,475,True,-1,False,True,False,False,UNKNOWN,77,11,27,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80283/80283-1677498856.pdf,43.6381897,-79.6341351
2305,LAGOS,EPE,AGBOWA,24-07-09-009,OPP. P & T AGBOWA,104,573,True,-1,False,False,False,False,UNKNOWN,68,3,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80284/80284-1677498948.pdf,43.7336052,-80.9512762
2306,LAGOS,EPE,AGBOWA,24-07-09-010,IN FRONT OF CENTRAL MOSQUE AGBOWA,94,467,True,-1,False,False,False,False,UNKNOWN,58,3,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80285/80285-1677499034.pdf,6.6444381,3.7153021
2307,LAGOS,EPE,AGBOWA,24-07-09-011,OPP. CENTRAL MOSQUE AGBOWA,77,455,True,-1,False,False,False,False,UNKNOWN,50,3,21,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23357/pu/80286/80286-1677499101.pdf,6.5869451,3.9786834
2308,LAGOS,EPE,AGBOWA IKOSI,24-07-10-003,END OF OKE POPO ST.,96,539,True,-1,False,False,False,False,UNKNOWN,59,9,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80289/80289-1677497014.pdf,6.6575013,4.0091352
2309,LAGOS,EPE,AGBOWA IKOSI,24-07-10-004,ADO VILLAGE,131,707,True,-1,False,False,False,False,UNKNOWN,91,7,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80290/80290-1677497111.pdf,6.623319,3.7079745
2310,LAGOS,EPE,AGBOWA IKOSI,24-07-10-005,L.G. PRY. SCH. IKOSI,120,479,True,-1,False,False,False,False,UNKNOWN,74,6,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80291/80291-1677497405.pdf,6.6342867,3.7085208
2311,LAGOS,EPE,AGBOWA IKOSI,24-07-10-008,IN FRONT NO. 5 AYEGBAMI ST. I,173,697,True,-1,False,False,False,False,UNKNOWN,120,2,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80294/80294-1677497642.pdf,6.623319,3.7079745
2312,LAGOS,EPE,AGBOWA IKOSI,24-07-10-009,IN FRONT NO. 5 AYEGBAMI ST. II,222,987,True,-1,False,True,False,False,UNKNOWN,156,6,31,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23358/pu/80295/80295-1677497718.pdf,6.623319,3.7079745
2313,LAGOS,EPE,AGO OWU,24-07-11-002,R.C.M. PRY. SCH. IMOPE,51,355,True,-1,False,True,False,False,UNKNOWN,36,1,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80298/80298-1677577136.pdf,6.6739307,3.9867316
2314,LAGOS,EPE,AGO OWU,24-07-11-004,OTA PRY. SCH. OTA I,156,606,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80300/80300-1677577571.pdf,6.623576,3.5231111
2315,LAGOS,EPE,AGO OWU,24-07-11-005,OTA PRY. SCH. OTA II,126,556,True,-1,False,False,False,False,UNKNOWN,92,6,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80301/80301-1677577750.pdf,6.619411,3.5104388
2316,LAGOS,EPE,AGO OWU,24-07-11-006,U.P.E PRY. SCH. ODOAYANDELU I,121,412,True,-1,False,False,False,False,UNKNOWN,54,22,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80302/80302-1677577883.pdf,6.6214276,3.9798884
2317,LAGOS,EPE,AGO OWU,24-07-11-007,U.P.E PRY. SCH. ODOAYANDELU II,121,469,True,-1,False,False,False,False,UNKNOWN,65,16,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80303/80303-1677578151.pdf,6.602469,3.9991907
2318,LAGOS,EPE,AGO OWU,24-07-11-009,IN FRONT OF NO. 7 OGUNLARI ST. I,171,659,True,-1,False,True,False,False,UNKNOWN,64,6,40,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80305/80305-1677578445.pdf,6.6391291,3.7333537
2319,LAGOS,EPE,AGO OWU,24-07-11-010,IN FRONT OF NO. 7 OGUNLARI ST. II,95,434,True,-1,False,False,False,False,UNKNOWN,56,4,18,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23359/pu/80306/80306-1677578595.pdf,6.4515721,3.4290647
2320,LAGOS,EPE,ORUGBO,24-07-12-002,R.C.M PRY. SCH. ORUGBO I,93,562,True,-1,False,False,False,False,UNKNOWN,73,3,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79483/result_26085_1677578865_thumb.jpg,6.6609938,3.7945266
2321,LAGOS,EPE,ORUGBO,24-07-12-003,R.C.M PRY. SCH. ORUGBO II,79,598,True,-1,False,False,False,False,UNKNOWN,65,2,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/79484/result_26086_1677579029_thumb.jpg,6.6609938,3.7945266
2322,LAGOS,EPE,ILARA,24-07-13-001,U.P.E PRY. SCH. ILARA I,145,713,True,-1,False,False,False,False,UNKNOWN,85,21,30,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80314/80314-1677509180.pdf,6.6598062,4.0072468
2323,LAGOS,EPE,ILARA,24-07-13-002,U.P.E PRY. SCH. ILARA II,81,557,True,-1,False,False,False,False,UNKNOWN,57,7,12,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80315/80315-1677509237.pdf,6.6598062,4.0072468
2324,LAGOS,EPE,ILARA,24-07-13-003,ANG. PRY. SCH. IGBOYE I,87,366,True,-1,False,False,False,False,UNKNOWN,56,1,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80316/80316-1677509343.pdf,6.6781243,4.0136673
2325,LAGOS,EPE,ILARA,24-07-13-004,ANG. PRY. SCH. IGBOYE II,92,309,True,-1,False,False,False,False,UNKNOWN,53,3,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80317/80317-1677509398.pdf,6.6781243,4.0136673
2326,LAGOS,EPE,ILARA,24-07-13-005,ODOYAN GUNSHIN I,30,320,True,-1,False,True,False,False,UNKNOWN,24,4,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80318/80318-1677509455.pdf,6.6598062,4.0072468
2327,LAGOS,EPE,ILARA,24-07-13-006,ODOYAN GUNSHIN II,46,367,True,-1,False,False,False,False,UNKNOWN,38,2,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80319/80319-1677509512.pdf,6.643035,4.0605723
2328,LAGOS,EPE,ILARA,24-07-13-007,ILARA,88,465,True,-1,False,False,False,False,UNKNOWN,73,5,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80320/80320-1677509578.pdf,6.6632858,4.0542163
2329,LAGOS,EPE,ILARA,24-07-13-008,ESE EBUTE,40,190,True,-1,False,False,False,False,UNKNOWN,30,1,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80321/80321-1677509635.pdf,6.6598062,4.0072468
2330,LAGOS,EPE,ILARA,24-07-13-009,AGODO VILLAGE,26,123,True,-1,False,False,False,False,UNKNOWN,7,9,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80322/80322-1677509684.pdf,6.6632858,4.0542163
2331,LAGOS,EPE,ILARA,24-07-13-010,OGUNDUJA VILLAGE,6,176,True,-1,False,False,False,False,UNKNOWN,4,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80323/80323-1677509741.pdf,6.6632858,4.0542163
2332,LAGOS,EPE,ILARA,24-07-13-011,R.C.M. SCH. IJI,14,207,True,-1,False,False,False,False,UNKNOWN,12,1,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80324/80324-1677509803.pdf,6.6514186,3.9896217
2333,LAGOS,EPE,ILARA,24-07-13-012,IMERU VILLAGE,13,78,True,-1,False,False,False,False,UNKNOWN,9,1,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3614/ward/23361/pu/80325/80325-1677509849.pdf,6.6632858,4.0542163
